"ID","Title","Attachments","Created By","Created On","Estimate","Forecast","Priority","References","Section","Section Depth","Section Description","Suite","Suite ID","Type","Updated By","Updated On","is_converted"
"C555","Verify text masking in New password field.","","Yhomarys Pinzon","9/7/2026 4:28 PM","","","High","HUN-3","6. Profile","0","","Master","S6","Functional","Yhomarys Pinzon","9/7/2026 4:29 PM","1"
"C556","Validate eye icon visibility toggle in New password field.","","Yhomarys Pinzon","9/7/2026 4:29 PM","","","High","HUN-3","6. Profile","0","","Master","S6","Functional","Yhomarys Pinzon","9/7/2026 4:30 PM","1"
"C557","Validate empty New password field submission.","","Yhomarys Pinzon","9/7/2026 4:31 PM","","","High","HUN-3","6. Profile","0","","Master","S6","Functional","Yhomarys Pinzon","9/7/2026 4:33 PM","1"
"C558","Validate New password field with a valid format.","","Yhomarys Pinzon","9/7/2026 4:33 PM","","","High","HUN-3","6. Profile","0","","Master","S6","Functional","Yhomarys Pinzon","9/7/2026 4:56 PM","1"
"C559","Validate the new password field with an invalid format.","","Yhomarys Pinzon","9/7/2026 4:36 PM","","","Medium","HUN-3","6. Profile","0","","Master","S6","Functional","Yhomarys Pinzon","9/7/2026 4:52 PM","1"
"C560","Validate rejection of old password in New password field.","","Yhomarys Pinzon","9/7/2026 4:48 PM","","","High","HUN-3","6. Profile","0","","Master","S6","Functional","Yhomarys Pinzon","9/7/2026 4:49 PM","1"
"C561","Validate New password field length below minimum.","","Yhomarys Pinzon","9/7/2026 4:59 PM","","","Medium","","6. Profile","0","","Master","S6","Other","Yhomarys Pinzon","9/7/2026 4:59 PM","0"
"C562","Validate New password below minimum limit.","","Yhomarys Pinzon","9/7/2026 5:05 PM","","","High","HUN-3","6. Profile","0","","Master","S6","Functional","Yhomarys Pinzon","9/7/2026 5:09 PM","1"
"C563","Validate New password field length above maximum.","","Yhomarys Pinzon","9/7/2026 5:10 PM","","","Medium","HUN-3","6. Profile","0","","Master","S6","Functional","Yhomarys Pinzon","9/7/2026 5:15 PM","1"
"C564","Validate the visibility of the Repeat new password field.","","Yhomarys Pinzon","9/7/2026 5:17 PM","","","Medium","HUN-3","6. Profile","0","","Master","S6","Functional","Yhomarys Pinzon","9/7/2026 5:18 PM","1"
"C565","Verify text masking in Repeat new password field.","","Yhomarys Pinzon","9/7/2026 5:19 PM","","","High","HUN-3","6. Profile","0","","Master","S6","Functional","Yhomarys Pinzon","9/7/2026 5:19 PM","1"
"C566","Validate eye icon visibility toggle in Repeat new password field.","","Yhomarys Pinzon","9/7/2026 5:20 PM","","","High","HUN-3","6. Profile","0","","Master","S6","Functional","Yhomarys Pinzon","9/7/2026 5:21 PM","1"
"C567","Validate empty Repeat new password field submission.","","Yhomarys Pinzon","9/7/2026 5:21 PM","","","High","HUN-3","6. Profile","0","","Master","S6","Functional","Yhomarys Pinzon","9/7/2026 5:23 PM","1"
"C568","Validate password mismatch restriction.","","Yhomarys Pinzon","9/7/2026 5:28 PM","","","High","HUN-3","6. Profile","0","","Master","S6","Functional","Yhomarys Pinzon","9/7/2026 5:31 PM","1"
"C569","Verify New password and Confirmation match.","","Yhomarys Pinzon","9/7/2026 5:42 PM","","","High","HUN-3","6. Profile","0","","Master","S6","Functional","Yhomarys Pinzon","9/7/2026 5:44 PM","1"
"C570","Validate the visibility of the Save changes button.","","Yhomarys Pinzon","9/7/2026 5:45 PM","","","Medium","HUN-3","6. Profile","0","","Master","S6","Functional","Yhomarys Pinzon","9/7/2026 5:46 PM","1"
"C571","Validate the hover effect on Save changes button.","","Yhomarys Pinzon","9/7/2026 5:47 PM","","","Low","HUN-3","6. Profile","0","","Master","S6","Functional","Yhomarys Pinzon","9/7/2026 5:48 PM","1"
"C572","Validate credentials update upon clicking Save changes button.","","Yhomarys Pinzon","9/7/2026 5:54 PM","","","High","HUN-3","6. Profile","0","","Master","S6","Functional","Yhomarys Pinzon","9/7/2026 6:00 PM","1"
"C573","Validate the visibility of the Cancel button","","Yhomarys Pinzon","9/7/2026 6:03 PM","","","Medium","HUN-3","6. Profile","0","","Master","S6","Functional","Yhomarys Pinzon","9/7/2026 6:04 PM","1"
"C574","Validate the hover effect on Cancel button.","","Yhomarys Pinzon","9/7/2026 6:05 PM","","","Low","HUN-3","6. Profile","0","","Master","S6","Functional","Yhomarys Pinzon","9/7/2026 6:06 PM","1"
"C575","Validate form cancellation upon clicking Cancel button.","","Yhomarys Pinzon","9/7/2026 6:06 PM","","","High","HUN-3","6. Profile","0","","Master","S6","Functional","Yhomarys Pinzon","9/7/2026 6:07 PM","1"
"C576","Validate the visibility of the candidate profile toggle switch.","","Yhomarys Pinzon","9/7/2026 6:12 PM","","","Medium","HUN-3","6. Profile","0","","Master","S6","Functional","Yhomarys Pinzon","9/7/2026 6:13 PM","1"
"C577","Validate deactivating the candidate profile status.","","Yhomarys Pinzon","9/7/2026 6:14 PM","","","Critical","HUN-3","6. Profile","0","","Master","S6","Functional","Yhomarys Pinzon","9/7/2026 6:15 PM","1"
"C578","Validate reactivating the candidate profile status.","","Yhomarys Pinzon","9/7/2026 6:15 PM","","","High","HUN-3","6. Profile","0","","Master","S6","Functional","Yhomarys Pinzon","9/7/2026 6:19 PM","1"
"C579","Validate admin access to the profile editing controls of any user.","","Yhomarys Pinzon","9/7/2026 6:21 PM","","","Critical","HUN-3","6. Profile","0","","Master","S6","Functional","Yhomarys Pinzon","9/7/2026 6:23 PM","1"
"C580","Validate successful third party profile data modification by an admin.","","Yhomarys Pinzon","9/7/2026 6:23 PM","","","Critical","HUN-3","6. Profile","0","","Master","S6","Functional","Yhomarys Pinzon","9/7/2026 6:24 PM","1"
"C581","Validate non admin restriction to edit other users profiles.","","Yhomarys Pinzon","9/7/2026 6:25 PM","","","Critical","HUN-3","6. Profile","0","","Master","S6","Functional","Yhomarys Pinzon","9/7/2026 6:26 PM","1"
"C582","Validate the visibility of the Top 100 Web3 Companies section.","","Yhomarys Pinzon","9/7/2026 6:37 PM","","","Medium","HUN-13","7. Footer","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:28 PM","1"
"C583","Validate redirection of individual partner company links.","","Yhomarys Pinzon","9/7/2026 6:40 PM","","","High","HUN-13","7. Footer","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:28 PM","1"
"C584","Validate the visibility of the View Top 100 button.","","Yhomarys Pinzon","9/7/2026 6:41 PM","","","Medium","HUN-13","7. Footer","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:28 PM","1"
"C585","Validate the hover effect on View Top 100 button.","","Yhomarys Pinzon","9/7/2026 6:46 PM","","","Low","HUN-13","7. Footer","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:29 PM","1"
"C586","Validate redirection of the View Top 100 action button.","","Yhomarys Pinzon","9/7/2026 6:48 PM","","","High","HUN-13","7. Footer","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:29 PM","1"
"C587","Validate the layout visibility of the three structured columns.","","Yhomarys Pinzon","9/7/2026 6:54 PM","","","Medium","HUN-13","7. Footer","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:29 PM","1"
"C588","Validate the hover state effect on footer category links.","","Yhomarys Pinzon","9/7/2026 6:56 PM","","","Low","HUN-13","7. Footer","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:29 PM","1"
"C589","Validate redirection of Web3 columns links.","","Yhomarys Pinzon","9/7/2026 7:00 PM","","","High","HUN-13","7. Footer","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:30 PM","1"
"C590","Validate the visibility of footer social media icons.","","Yhomarys Pinzon","9/7/2026 7:14 PM","","","Medium","HUN-13","7. Footer","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:30 PM","1"
"C591","Validate the hover effect on footer social media icons.","","Yhomarys Pinzon","9/7/2026 7:28 PM","","","Low","HUN-13","7. Footer","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:30 PM","1"
"C592","Validate external redirection of footer social media links.","","Yhomarys Pinzon","9/7/2026 7:31 PM","","","High","HUN-13","7. Footer","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:30 PM","1"
"C593","Validate the visibility of corporate navigation links.","","Yhomarys Pinzon","9/7/2026 7:41 PM","","","Medium","HUN-13","7. Footer","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:30 PM","1"
"C594","Validate the hover cursor state on corporate links.","","Yhomarys Pinzon","9/7/2026 7:42 PM","","","Low","HUN-13","7. Footer","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:31 PM","1"
"C595","Validate navigation of About us, FAQs, and Pricing links.","","Yhomarys Pinzon","9/7/2026 7:43 PM","","","High","HUN-13","7. Footer","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:31 PM","1"
"C596","Verify the loading and visibility of the Top 100 Web3 companies table.","","Yhomarys Pinzon","9/8/2026 1:24 PM","","","High","HUN-6","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/8/2026 2:03 PM","1"
"C597","Verify pagination format and strict layout increments.","","Yhomarys Pinzon","9/8/2026 1:44 PM","","","High","HUN-6","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/8/2026 2:11 PM","1"
"C598","Verify hover effect on company logos and names.","","Yhomarys Pinzon","9/8/2026 2:12 PM","","","Medium","HUN-6","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/8/2026 2:46 PM","1"
"C599","Verify company logo redirection to job openings in a new tab.","","Yhomarys Pinzon","9/8/2026 2:24 PM","","","High","HUN-6","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/8/2026 2:40 PM","1"
"C600","Verify company name redirection to job openings in a new tab.","","Yhomarys Pinzon","9/8/2026 2:37 PM","","","High","HUN-6","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/8/2026 2:42 PM","1"
"C601","Verify visibility of Post a Job button.","","Yhomarys Pinzon","9/8/2026 3:10 PM","","","Medium","HUN-6","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/8/2026 3:18 PM","1"
"C602","Check hover interaction on Post a job button and dropdown menu.","","Yhomarys Pinzon","9/8/2026 3:19 PM","","","Medium","HUN-6","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/8/2026 3:28 PM","1"
"C603","Verify redirection of the Add job manually button.","","Yhomarys Pinzon","9/8/2026 3:29 PM","","","High","HUN-6","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/8/2026 3:35 PM","1"
"C604","Verify redirection of the Import jobs from ATS button.","","Yhomarys Pinzon","9/8/2026 3:35 PM","","","High","HUN-6","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/8/2026 3:36 PM","1"
"C605","Verify visibility of the 1-Click Apply button on the Jobs board.","","Yhomarys Pinzon","9/8/2026 3:43 PM","","","Medium","HUN-6","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/8/2026 3:44 PM","1"
"C606","Check the redirection of the 1-click apply button for logged recruiters.","","Yhomarys Pinzon","9/8/2026 3:48 PM","","","High","HUN-6","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/8/2026 4:00 PM","1"
"C607","Check the redirection of the 1-click apply button for non-logged users.","","Yhomarys Pinzon","9/8/2026 4:01 PM","","","High","HUN-6","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/8/2026 4:03 PM","1"
"C608","Verify successful application for authorized candidates.","","Yhomarys Pinzon","9/8/2026 4:05 PM","","","High","HUN-6","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/8/2026 4:07 PM","1"
"C609","Verify visibility and interaction of skill filtering tags.","","Yhomarys Pinzon","9/8/2026 4:14 PM","","","Medium","HUN-6","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/8/2026 4:16 PM","1"
"C610","Verify skill tag button click interaction and filtering.","","Yhomarys Pinzon","9/8/2026 4:22 PM","","","High","HUN-6","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/8/2026 4:25 PM","1"
"C611","Verify restricted job list visibility for visitor users.","","Yhomarys Pinzon","9/8/2026 4:29 PM","","","High","HUN-6","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/8/2026 4:37 PM","1"
"C612","Verify the redirect when clicking the View more button.","","Yhomarys Pinzon","9/8/2026 4:40 PM","","","High","HUN-6","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/8/2026 4:43 PM","1"
"C613","Check the visibility of the job notification sign-up form.","","Yhomarys Pinzon","9/8/2026 4:46 PM","","","Medium","HUN-13","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:36 PM","1"
"C614","Check the visibility and expansion of the drop-down list in the Desired Roles field.","","Yhomarys Pinzon","9/8/2026 4:59 PM","","","Medium","HUN-13","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:36 PM","1"
"C615","Verify hover effect and single/multiple role selection.","","Yhomarys Pinzon","9/8/2026 5:06 PM","","","High","HUN-13","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:36 PM","1"
"C616","Verify the removal of the function tag.","","Yhomarys Pinzon","9/8/2026 5:10 PM","","","High","HUN-13","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:36 PM","1"
"C617","Verify search filtering by typing valid role names.","","Yhomarys Pinzon","9/8/2026 5:13 PM","","","Medium","HUN-13","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:37 PM","1"
"C618","Verify dropdown behavior when typing invalid role names.","","Yhomarys Pinzon","9/8/2026 5:14 PM","","","Medium","HUN-13","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:37 PM","1"
"C619","Validate empty Desired roles field on form submission.","","Yhomarys Pinzon","9/8/2026 5:21 PM","","","High","HUN-13","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:37 PM","1"
"C620","Verify visibility and expansion of Your Experience dropdown.","","Yhomarys Pinzon","9/8/2026 5:31 PM","","","Medium","HUN-13","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:37 PM","1"
"C621","Verify hover effect and single option selection.","","Yhomarys Pinzon","9/8/2026 5:34 PM","","","High","HUN-13","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:38 PM","1"
"C622","Verify changing a previously selected experience option.","","Yhomarys Pinzon","9/8/2026 5:36 PM","","","High","HUN-13","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:38 PM","1"
"C623","Validate empty Your experience field on form submission.","","Yhomarys Pinzon","9/8/2026 5:38 PM","","","High","HUN-13","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:38 PM","1"
"C624","Validate empty email field on form submission.","","Yhomarys Pinzon","9/8/2026 5:45 PM","","","High","HUN-13","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:39 PM","1"
"C625","Validate the email field with an invalid format.","","Yhomarys Pinzon","9/8/2026 5:48 PM","","","High","HUN-13","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:39 PM","1"
"C626","Verify the form submission using a valid email format.","","Yhomarys Pinzon","9/8/2026 5:53 PM","","","High","HUN-13","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:39 PM","1"
"C627","Verify email validation for already registered users.","","Yhomarys Pinzon","9/8/2026 5:54 PM","","","Medium","HUN-13","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:39 PM","1"
"C628","Verify visibility and hover effect of the Receive Jobs button.","","Yhomarys Pinzon","9/8/2026 5:58 PM","","","Medium","HUN-13","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:39 PM","1"
"C629","Verify click interaction and successful form submission.","","Yhomarys Pinzon","9/8/2026 6:01 PM","","","High","HUN-13","8. Web3 companies and Jobs","0","","Master","S6","Functional","Yhomarys Pinzon","9/10/2026 3:40 PM","1"
